original_sentence,error_sentence,count,label_errors
vì hệ thống trường học công cộng của specialw có nhiều vấn đề nên con số ghi danh theo học các trường bán công gia tăng numberic mỗi năm kể từ năm numberic ,vì hệ thống trường học công cộng của specialw có nhiều vấn đề nên con số ghi danh theo học các trường bán công giá tăng numberic mỗi năm kể từ năm numberic ,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
numberic trung tâm y tế và bệnh viện của đặc khu đã biến đặc khu trở thành một trung tâm chăm sóc bệnh nhân và nghiên cứu y tế quốc gia ,numberic trung tâm y tế và bệnh viên của đặc khu đã biến đặc khu trở thành một trung tâm chăm sóc bệnh nhân và nghiên cứu y tế quốc gia ,31,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
thẩm quyền trung chuyển vùng đô thị washington wmata điều hành hệ thống trung chuyển nhanh của thành phố trong đó có metrorail thường được gọi nhất là the metro cũng như metrobus ,thẩm quyền trung chuyển vùng đô thị washington wmata điền hành hệ thống trung chuyển nhanh của thành phố trong đó có metrorail thường được gọi nhất là the metro cũng như metrobus ,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
các xe điện dành cho người di chuyển hằng ngày vào thành phố như marc train của maryland và virginia railway express của virginia và tuyến đó của metroline cũng có phục vụ đến trạm union ,các xe điện dành cho người di chuyển hàng ngày vào thành phố như marc train của maryland và virginia railway express của virginia và tuyến đỏ của metroline cũng có phục vụ đến trạm union ,36,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
nếu như việc này thực hiện thì coi như các tiểu bang miền nam phải nhận chia sẻ một phần nợ của miền bắc ,nếu như việc này thực hiện thì coi như các tiểu bang miền nam phải nhận chia xẽ một phần nợ của miền bắc ,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
xem đạo luật định cư cho phép tổng thống chọn lựa một vị trí trong bang maryland xa về phía đông đến sông anacostia ,xem đạo luật dinh cư cho phép tổng thống chọn lựa một vị trí trong bang maryland xa về phía đông đến sông anacostia ,24,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tuy nhiên tổng thống washington chuyển ranh giới lãnh thổ liên bang về phía đông nam để bao gồm thành phố alexandria ở mũi phía nam của đặc khu ,tuy nhiên tổgn thống washington chuyển ranh giới lãnh thổ liên bang về phía đông nam để bao gồm thành phố alexandria ở mũi phía nam của đặc khu ,29,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
năm numberic quốc hội hoa kỳ từ chính đạo luật định cư để chấp thuận vị trí mới trong đó có phần đất virginia nhượng lại ,năm numberic quốc hội hoa kỳ tu chính đạo luật dinh cư để chấp thuận vị trí mới trong đó có phần đất virginia nhượng lại ,26,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
xem dữ liệu lấy từ chợ đến năm numberic cục điều tra dân số hoa kỳ tính thành phố washington georgetown và những phần đất chưa hợp nhất của quận washington như ba khu vực khác nhau ,xem dữ liệu lấy từ cho đến năm numberic cục điều tra dân số hoa kỳ tính thành phố washington georgetown và những phần đất chưa hợp nhất của quận washington như ba khu vực khác nhau ,37,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
chỉ khác đôi chút là empire earth sử dụng đồ họa 3d thay vì 2d như age of empires ii một game có thể so sánh vào thời điểm đó ,chỉ khác dôi chút là empire earth sử dụng đồ họa 3d thay vì 2d như age of empires ii một game có thể so sánh vào thời điểm đó ,30,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mỗi thời kỳ đại diện cho một thời đại thực trong lịch sử ,mỗi thời kì đại diện cho một thời đại thực trong lịch sử ,13,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ngoài ra người chơi có thể tạo ra phe phái thông qua menu chính hoặc trong công cụ tạo màn ,ngoài ra người chơi có thể tạo rap he phái thông qua menu chính hoặc trong công cụ tạo màn ,20,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ngoại trừ phe novaya nga và lực lượng nổi dậy trong tương lai tất cả các phe phái trong empire earth đều có thực trong lịch sử ,ngoại trừ phe novaya nga và lực lượng nổi dậy trong tương lai tất cả các phe phái trong empire earth đều có thưc trong lịch sử ,27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
phiên bản điện thoại di động của empire earth lạ empire earth mobile được phát hành vào năm numberic ,phiên bản điện thoại di động của empire earth là empire earth mobile được phát hành vào năm numberic ,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
năm numberic cựu thuộc địa chandannagar của pháp ấn độ kiểm soát sau năm numberic được tích hợp với tây bengal một số phần của bihar sau đó được hợp nhất với tây bengal ,năm numberic cựu thuộc địa chandannagar của pháp ấn độ kiểm soát sau năm numberic được tích hợp với tây bengal một số phần của bihar sau đó được hợp nhất với ttây bengal ,34,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
cảng hàng không quốc tế lớn nhất tại tây bengal là cảng hàng không quốc tế netaji subhas chandra bose tại dum dum kolkata ,cảng hàng không quốc tê lớn nhất tại tây bengal là cảng hàng không quốc tế netaji subhas chandra bose tại dum dum kolkata ,24,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ngôn ngữ bengal có một di sản văn học phong phú tây bengal cùng với bangladesh có truyền thống lâu đời về văn học dân gian được minh chứng qua các tác phẩm charyapada mangalkavya shreekrishna kirtana thakurmar jhuli và các truyện liên quan đến gopal bhar ,ngôn ngữ bengal có một di sản văn học phong phú tây bengal cùng với bangladesh có truyền thống lâu đời về văn học dân gian được minh chứng qua các tác phẩm charyapada mangalkavya shreekrishna kirtana thakurmar jhuli và các chuyện liên quan đến gopal bhar ,47,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
 rabindrasangeet là các bài hát do rabindranath tagore sáng tác và đặt giai điệu nó phổ biến cùng với nazrul geeti của kazi nazrul islam , rabindrasangeet là các bài hát do rabindranath tagore sáng tác và đặt giai điệu nó phổ biến vùng với nazrul geeti của kazi nazrul islam ,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
không giống như hầu hết những bang khác tại ấn độ tây bengal nổi tiếng về sự đam mê và bảo trợ dành cho bóng đá ,không giống như hầu hết những bang khác tại ấn độ tây bengal nổi tiếng về sự đam mê và bảo trợ giành cho bóng đá ,26,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
kolkata knight riders east zone và bengal thi đấu tại sân này và chung kết cúp cricket thế giới numberic diễn ra tại đây ,kolkata knight riders east zone và bengal thi đấu tại sân này và chung kết cup cricket thế giới numberic diễn ra tại đây ,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
riêng quân khu i đa số sĩ quan đều trực tiếp hoặc gián tiếp yểm trợ cho phong trào đấu tranh của phật giáo chống đối chính phủ ,riêng quân khu i đa số sĩ quan đều trực tiếp hoặc gián tiếp yêm trợ cho phong trào đấu tranh của phật giáo chống đối chính phủ ,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
trưa hôm đó date tại huế chính quyền cho cảnh sát đến từng nhà buộc dân chúng phải hạ cờ phật giáo vứt xuống đất xé cờ và hăm dọa người phản kháng ,trưa hôm đó date tại huế chính quyền cho cảnh sát đến từng nhà buộc dân chúng phải hạ cờ phật giáo vứt xuống đất xé cờ và hâm dọa người phản kháng ,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
ông đăng giải thích với phái đoàn là cảnh sát đã làm sai lệnh thượng cấp và đồng ý cho phật tử được treo cờ phật giáo ,ông đăng giải thích với phái đoàn là cảnh sát đã làm sai lệnh thương cấp và đồng ý cho phật tử được treo cờ phật giáo ,27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sau sự sụp đổ của diệm chiến tranh cách mạng đã phát triển lên một bước mới ,sau sự sụp đổ của diệm chiến tranh cách mạng đã phát triển lên môt bước mới ,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
quân đội và cảnh sát được lệnh cắm trại ,quân đội và cảnh sát được lệnh cấm trại ,9,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
nhận thấy đối thoại với ủy ban liên bộ không đưa đến kết quả cụ thể trong khi chính quyền vẫn âm thầm siết chặt những biện pháp kiểm soát ủy ban liên phái ra lệnh tiếp tục đấu tranh ,nhận thấy đối thoại với ủy ban liên bộ không đưa đến kết quả cụ thể trong khi chính quyền vẫn âm thầm xiết chặt những biện pháp kiểm soát ủy ban liên phái ra lệnh tiếp tục đấu tranh ,40,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ngày date tại ngã tư đường lê văn duyệt phan đình phùng đúng numberic giờ sáng hoà thượng thích quảng đức tự thiêu trong tư thế kết già trước sự chứng kiến của hàng trăm quần chúng và phật tử ,ngày date tại ngã tư đường lê văn duyệt phan đình phùng đúng numberic giờ sáng hoà thượng thích quảng đức tự thiêu trong tư thế kiết già trước sự chứng kiến của hàng trăm quần chúng và phật tử ,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ngay ở mỹ nhiều tờ báo nhiều chính khách công khai đả kích lên án chính quyền ngô đình diệm ,ngay ở mỹ nhiều tờ báo nhiều chính khách công khai đả kich lên án chính quyền ngô đình diệm ,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
tờ san francisco chinese world cho rằng đã đến lúc chính quyền hoa kỳ phải từ giã ông ngô đình diệm ,tờ san francisco chinese world cho rằng đã đến lúc chính quyền hoa kỳ phải từ giả ông ngô đình diệm ,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
sự tranh chấp này đã lột trần sự cô lập và thất nhân tâm của một nhóm thiểu số thiên chúa giáo được ưu đãi ,sự tranh chấp nầy đã lột trần sự cô lập và thất nhân tâm của một nhóm thiểu số thiên chúa giáo được ưu đãi ,25,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ngày date giáo hoàng phaulo vi ra thông điệp giáo hoàng đã biểu lộ sự chú tâm và đau đớn theo dõi các biến cố bi thảm đang dày vò nhân dân việt nam và sự lo âu của giáo hoàng ngày càng thêm sâu sắc ,ngày date giáo hoàng phaulo vi ra thông điệp giáo hoàng đã biểu lộ sự chú tâm và đau đớn theo dõi các biến cố bi thảm đương dày vò nhân dân việt nam và sự lo âu của giáo hoàng ngày càng thêm sâu sắc ,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 chỉ thị của nghị định số numberic ngày numberic tháng numberic năm numberic ấn định thể thức treo cờ phật giáo , chỉ thị của nghị định số numberic ngày numberic tháng numberic năm numberic ấn đinh thể thức treo cờ phật giáo ,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
trích mặt khác một số nguồn khác thì cho rằng chính dạng đã ra lệnh nổ súng để ngầm giúp đỡ cho một đảng phái thứ ba có quyền lợi nếu chế độ diệm sụp đổ ,trích mặt khác một số nguồn khác thì cho rằng chính đặng đã ra lệnh nổ súng để ngầm giúp đỡ cho một đảng phái thứ ba có quyền lợi nếu chế độ diệm sụp đổ ,36,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
năm numberic được thế giới bầu chọn là năm người cao tuổi năm numberic sẽ là năm văn hoá hoà bình và năm numberic sẽ là năm đối thoại giữa các nền văn minh ,năm numberic được thế giới bầu chọn là năm người cao tuổi năm numberic sẽ là năm văn hoá hoà bình và năm numberic sẽ là năm đối thoại giữa các nền văm minh ,35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
sau thoả thuận giữa indonesia và bồ đào nha ký kết tại new york date quốc hội indonesia chấp nhận nền độc lập của đông timor date và một chính quyền quá độ do liên hiệp quốc điều hành được thiết lập date ,sau thoả thuận giữa inđônêxia và bồ đào nha ký kết tại new york date quốc hội inđônêxia chấp nhận nền độc lập của đông timor date và một chính quyền quá độ do liên hiệp quốc điều hành được thiết lập date ,43,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tại trung đông israel và palextin đã đạt được một thoả thuận quan trọng về lộ trình và thời gian rút quân date ,tại trung đông ixraen và palextin đã đạt được một thoả thuận quan trọng về lộ trình và thời gian rút quân date ,23,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
bên cạnh xu thế hoà hoãn và ổn định xung đột vẫn bùng nổ ở một số khu vực như đảo chính ở pakistan lật đổ thủ tướng dân sự tổng tham mưu trưởng specialw lên cầm quyền date ,bên cạnh xu thế hoà hoãn và ổn định xung đột vẫn bùng nổ ở một số khu vực như đảo chính ở pakitxtan lật đổ thủ tướng dân sự tổng tham mưu trưởng specialw lên cầm quyền date ,39,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mỹ và nato tiến công liên bang nam tư date nhằm gây sức ép buộc serbia phải trao kosovo cho cộng đồng gốc albania ,mỹ và nato tiến công liên bang nam tư date nhằm gây sức ép buộc serbia phải trao kosovo cho cộng đồng gốc anbani ,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
sau bệnh bò điên vụ phát hiện gà nhiễm dioxin đã làm thị trường thực phẩm tây âu lo lắng và phải chi hàng chục triệu usd để tiêu huỷ date ,sau bệnh bò điên vụ phát hiện gà nhiễm dioxin đã làm thị trường thực phẩm tây âu lo lăng và phải chi hàng chục triệu usd để tiêu huỷ date ,31,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tiếp đó là sự cố hạt nhân tại nhà máy chế biến uranium cách thủ đô nhật numberic km làm nhiều người bị nhiễm xạ date ,tiếp đó là sự cố hạt nhân tại nhà máy chế biến uranium cách thủ đô nhật numberic km làm nhiềm người bị nhiễm xạ date ,26,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
cũng với chuyến đi thăm trung quốc date và campuchia date của tổng bí thư lê khả phiêu chủ tịch trần đức lương thăm lào date ,cùng với chuyến đi thăm trung quốc date và campuchia date của tổng bí thư lê khả phiêu chủ tịch trần đức lương thăm lào date ,26,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
